0,1,2
0.10783665,0.04322505,1.0540044
0.10789646,0.04311046,1.0538692
0.10793194,0.043034762,1.053863
0.10795233,0.042979896,1.0538439
0.10798548,0.042943686,1.0538093
0.10808347,0.0429236,1.0537835
0.108304285,0.042930752,1.0537907
0.108665556,0.043002695,1.0538443
0.10912387,0.043159157,1.053937
0.10964198,0.043401986,1.0540311
0.1102417,0.043753654,1.0540912
0.110933475,0.044212222,1.0541167
0.111664705,0.0448094,1.0541412
0.112431966,0.045612305,1.0541865
0.113433614,0.04665625,1.0541016
0.11428593,0.047709525,1.0542226
0.11507488,0.04896891,1.0543035
0.11584091,0.050355524,1.0543928
0.11661883,0.051853567,1.0545119
0.1172931,0.053320974,1.0546699
0.11778792,0.054709345,1.0548823
0.118057236,0.056083888,1.0551274
0.11807374,0.05749628,1.0553907
0.11784081,0.058902055,1.0556965
0.1174161,0.060305625,1.0560361
0.116959006,0.06175971,1.0563623
0.11643493,0.06320059,1.0566608
0.11576786,0.06458795,1.056925
0.11500565,0.065939665,1.0571702
0.11423376,0.067285806,1.0574037
0.11348853,0.06868857,1.0576105
0.11273422,0.07024604,1.0577512
0.11188671,0.07205635,1.0578082
0.11088979,0.074193746,1.0577835
0.109696195,0.07674736,1.0576771
0.10820937,0.079799,1.0575013
0.106335625,0.083384424,1.0572858
0.10406145,0.08750212,1.0570645
0.10148562,0.09211549,1.0568542
0.098767385,0.09715769,1.056548
0.096027814,0.10249081,1.0558367
0.093138926,0.10788357,1.054432
0.08971441,0.11301747,1.0525093
0.08529431,0.11754525,1.0507772
0.08013083,0.12119764,1.0494998
0.07310237,0.12397903,1.0492362
0.06484395,0.12612492,1.0490346
0.05545177,0.1277507,1.0484535
0.044934712,0.1289753,1.0472292
0.033246767,0.12985644,1.0453404
0.020349674,0.13036689,1.0428767
0.006212797,0.13051009,1.0399833
-0.009231675,0.13037881,1.0368433
-0.02598581,0.13004634,1.0335537
-0.044006623,0.12939677,1.0301147
-0.063161,0.12823394,1.0266043
-0.08312025,0.12650463,1.0234655
-0.10346056,0.1242843,1.0215677
-0.12400943,0.12159556,1.0216144
-0.1446571,0.11836597,1.0236312
-0.16484943,0.11460042,1.0271323
-0.18375233,0.11049691,1.0314307
-0.20075291,0.10639471,1.0358211
-0.21559948,0.10259345,1.0397978
-0.22832882,0.0992606,1.0431665
-0.23914507,0.09639612,1.0459089
-0.24826986,0.0938296,1.0480682
-0.2557864,0.091409594,1.049748
-0.26164445,0.08913538,1.0511183
-0.26584318,0.08709955,1.0522842
-0.26849037,0.08537769,1.053193
-0.26965716,0.08397499,1.0536975
-0.26937085,0.08288279,1.0537186
-0.26763403,0.08214387,1.053271
-0.2643995,0.08184934,1.0523809
-0.2595816,0.08201778,1.0510399
-0.25311205,0.08256215,1.0492793
-0.24496552,0.08346045,1.0471663
-0.2351681,0.084727585,1.0446513
-0.22370967,0.086283416,1.0415405
-0.2105003,0.088012606,1.0376642
-0.19541654,0.089933485,1.0331483
-0.17845792,0.09216541,1.0285152
-0.15985006,0.09465438,1.0244958
-0.14002556,0.09703463,1.0216736
-0.1194907,0.09893671,1.0202072
-0.098790154,0.10027978,1.0199404
-0.078674756,0.10103002,1.020775
-0.059943438,0.1008842,1.0227278
-0.043058995,0.0996052,1.0255983
-0.028041197,0.097471386,1.0289505
-0.014745694,0.09475678,1.0324553
-0.00307767,0.091423005,1.0358583
0.0071830237,0.08741671,1.0389282
0.016257325,0.082883716,1.0413909
0.02417911,0.07797155,1.0430351
0.030886475,0.07258764,1.0439368
0.036454927,0.06659442,1.0441785
0.041019153,0.059649378,1.0439509
0.044687808,0.051550925,1.0433403
0.047521345,0.042244673,1.0422645
0.04953503,0.03166765,1.0406634
0.05061792,0.019561574,1.0386959
0.05067874,0.0054529607,1.0367388
0.049859405,-0.011150256,1.0351899
0.0484747,-0.030555949,1.0342443
0.04724103,-0.052628234,1.0338161
0.04754085,-0.07620984,1.033787
0.050396655,-0.0989848,1.0344487
0.054894257,-0.11901548,1.0361258
0.05880618,-0.1362083,1.0382878
0.06077502,-0.15151407,1.040392
0.060726628,-0.16561833,1.042557
0.05885054,-0.17881824,1.0442725
0.055111382,-0.19167057,1.0441465
0.050145548,-0.20475215,1.0412406
0.045313995,-0.21812871,1.0362496
0.042042717,-0.23168655,1.0310507
0.040309917,-0.2453537,1.0272602
0.038810425,-0.25921527,1.0250645
0.036515936,-0.27344766,1.0235412
0.03294678,-0.28848642,1.0221875
0.027836006,-0.30475396,1.021047
0.021370258,-0.32237893,1.0202084
0.014290111,-0.34128803,1.0195497
0.0069712866,-0.3617639,1.0187877
-0.00059020007,-0.38449568,1.0175546
-0.008396959,-0.4099415,1.0156007
-0.015944976,-0.43743014,1.013117
-0.021994878,-0.46486318,1.0110216
-0.025478814,-0.48991275,1.010786
-0.02684846,-0.5114714,1.013609
-0.027444085,-0.5298717,1.0191793
-0.02793144,-0.54573345,1.0258375
-0.028276715,-0.5594836,1.032123
-0.028390883,-0.57166386,1.0372491
-0.028130786,-0.58278835,1.0410289
