0,1,2
0.016281275,0.023987725,1.0464483
0.016304906,0.023875073,1.0464504
0.016326351,0.023765743,1.0465246
0.016339341,0.0236492,1.0465807
0.01634216,0.023553804,1.0466207
0.016349439,0.023493588,1.0466437
0.016360885,0.023464054,1.0466588
0.016372913,0.023466736,1.0466737
0.01638808,0.023516908,1.0466871
0.0164102,0.023612887,1.0466833
0.016430264,0.023730472,1.0466576
0.016439535,0.023851246,1.0466188
0.01644639,0.023969412,1.0466026
0.01645809,0.024075985,1.0466069
0.016477609,0.024167791,1.0466154
0.016504351,0.024269432,1.0466201
0.016540058,0.024391219,1.0466126
0.016577214,0.024501905,1.0465971
0.016611002,0.024586484,1.0465906
0.016639562,0.0246588,1.0465876
0.016663734,0.02472733,1.046561
0.01668537,0.024791911,1.046517
0.016703226,0.024853408,1.0464889
0.016711676,0.024916738,1.046491
0.016720852,0.024967283,1.0465252
0.016711537,0.025001466,1.0465926
0.01669463,0.025071055,1.0465813
0.016668748,0.025158346,1.0465623
0.01662279,0.025245711,1.0465328
0.016548987,0.02521941,1.0464658
0.016469754,0.02503185,1.0464364
0.016403696,0.024770603,1.0464537
0.016333496,0.024496138,1.0464878
0.016253492,0.024245694,1.0465237
0.016181568,0.02400802,1.0465581
0.01610552,0.023725092,1.0465997
0.016010357,0.023358032,1.0466506
0.01591263,0.023025587,1.0466813
0.016199343,0.022928745,1.0466514
0.016120182,0.022786573,1.0468504
0.016069058,0.022746399,1.0469412
0.01600766,0.022739112,1.046972
0.015958114,0.022791564,1.0469667
0.015998475,0.022995949,1.0469298
0.016097851,0.023291916,1.0468671
0.016208135,0.023605794,1.0467925
0.01631262,0.023924097,1.0467153
0.01641152,0.024249643,1.0466324
0.016521618,0.024614885,1.0465379
0.016551446,0.02489452,1.0466607
0.016602984,0.025160745,1.0464938
0.01661375,0.025411576,1.0464007
0.016631495,0.025679275,1.0463424
0.016646154,0.025953308,1.0463012
0.016638018,0.026193798,1.0462565
0.016605703,0.026385143,1.0462081
0.016558478,0.02652976,1.0461745
0.0165697,0.026600912,1.0461948
0.01666391,0.026626319,1.0462434
0.016849957,0.026658297,1.0463084
0.017154923,0.026719958,1.0464033
0.017564647,0.026856065,1.0465155
0.018082103,0.027105987,1.0466107
0.018790456,0.027377218,1.0466951
0.019561788,0.027791262,1.0466983
