0,1,2
0.1612018,0.09444699,0.96264774
0.16081052,0.09221277,0.96045566
0.16218741,0.09159237,0.9612303
0.16305871,0.090367466,0.96035045
0.16358176,0.0890443,0.9593764
0.16438435,0.0880377,0.958995
0.16475143,0.087442845,0.9587503
0.16620885,0.08625606,0.95808977
0.16725947,0.08612648,0.9581766
0.167239,0.08618781,0.9579742
0.1668145,0.086083114,0.9550141
0.16794953,0.086070955,0.95397705
0.16801792,0.088538766,0.9530219
0.16836134,0.09316161,0.9511326
0.16756792,0.09965178,0.94823986
0.1664882,0.10876736,0.9446699
0.16442105,0.12162799,0.9396819
0.16142833,0.13967761,0.9338252
0.15845469,0.16366065,0.92964065
0.15479027,0.19433418,0.92856365
0.14837083,0.23296073,0.93085945
0.1431131,0.27458557,0.9373009
0.13539368,0.31351885,0.94691914
0.12652741,0.34707138,0.96542424
0.12145217,0.37848374,0.99355006
0.11461951,0.40902647,1.018915
0.10457077,0.43435755,1.035805
0.09644595,0.45466563,1.0340681
0.08997214,0.4797155,1.0222198
0.08351957,0.50906205,1.0174463
0.078242026,0.5336133,1.0175232
0.082207166,0.5465528,1.0239946
0.097703785,0.5558517,1.0366753
0.11478186,0.56714535,1.0434943
0.11541806,0.5853362,1.0434076
0.11303065,0.5978217,1.0452421
0.109717436,0.6091888,1.0464208
0.097763605,0.61723423,1.043963
0.087159395,0.6221833,1.0439761
0.07415907,0.62562954,1.0430986
0.061810777,0.62876236,1.0410995
0.049443725,0.6320081,1.0379994
0.040929154,0.62953985,1.0340394
0.03550797,0.62407494,1.0305364
0.033714745,0.6149397,1.0279883
0.03651006,0.6028482,1.0246288
0.041163594,0.58927464,1.0189577
0.04881011,0.5750191,1.0146769
0.061236132,0.5607586,1.0164169
0.07441433,0.54555523,1.0221751
0.08641531,0.5326023,1.0323005
0.09603794,0.5212282,1.043643
0.104223676,0.5113636,1.0475653
0.11068598,0.5024376,1.0377576
0.11819901,0.49300942,1.0186651
0.1226296,0.4824678,0.9982456
0.12662126,0.4684336,0.9832467
0.13161762,0.45533916,0.97360516
0.13687488,0.4400834,0.9676954
0.14226055,0.4259856,0.96232295
0.14829105,0.4127054,0.9567267
0.15566345,0.39785728,0.9519131
0.16289534,0.383409,0.9468419
0.17010933,0.37019297,0.9410054
0.1751764,0.35878465,0.9364045
0.17769909,0.34879968,0.93390363
0.17831461,0.33984223,0.9317323
0.18022585,0.33268777,0.9300775
0.18031517,0.32737258,0.93038034
0.18063667,0.32229558,0.93077457
0.18249281,0.31772014,0.9325191
0.18261157,0.3137699,0.9337986
0.18321352,0.31051102,0.93424404
0.18454488,0.30780134,0.9347362
0.1845987,0.30607417,0.9349182
0.18506354,0.30481318,0.9353086
0.18541023,0.30389407,0.93573135
0.18493436,0.30321243,0.93575644
0.1843422,0.30359158,0.93534935
0.18298173,0.30358914,0.93463916
0.18134402,0.30341867,0.93409276
0.18055171,0.30341962,0.9337456
0.17832294,0.3035719,0.9332162
0.17696625,0.3037531,0.9336992
