0,1,2
0.02365022,0.01759936,1.049533
0.023946831,0.017666072,1.049488
0.024338476,0.017820075,1.0495627
0.02470203,0.01800038,1.0496092
0.025002854,0.018166974,1.0496384
0.025255458,0.018325388,1.0496638
0.025471067,0.018489242,1.0496861
0.025660569,0.018661007,1.0497161
0.025818298,0.018834904,1.0497557
0.025929453,0.019004434,1.0497844
0.025988292,0.019160837,1.0497872
0.026004799,0.019303784,1.0497698
0.025998428,0.019432709,1.0497457
0.025998205,0.019543529,1.0497239
0.026011575,0.019647554,1.0497109
0.026031615,0.019750774,1.049707
0.026050838,0.019851148,1.0497057
0.026059838,0.019938752,1.0497037
0.026059646,0.01999855,1.0496997
0.026060594,0.020041913,1.0496945
0.026115986,0.020086601,1.0496924
0.026206117,0.020090148,1.0496927
0.02634534,0.020078212,1.0497029
0.026540257,0.020047724,1.0497339
0.026821198,0.019999102,1.0497888
0.027198637,0.0199195,1.0498593
0.027665759,0.019788772,1.049947
0.028266937,0.019616619,1.0500678
0.029105015,0.019413725,1.0502291
0.030277953,0.019167364,1.0504317
0.03185438,0.01895459,1.0507988
0.033880897,0.018782586,1.0513284
0.036429018,0.01862277,1.0519
0.03951472,0.018525392,1.0525347
0.042966735,0.018422455,1.0531857
0.04649065,0.018388212,1.0537338
0.04973784,0.01858066,1.054049
0.052354783,0.019126222,1.0540595
0.054173954,0.019914135,1.0537276
0.054959796,0.02163352,1.053132
0.05504715,0.023385063,1.0523963
0.054405726,0.02564393,1.051371
0.05318082,0.028334022,1.0501614
0.051484436,0.03134267,1.0490376
0.049522992,0.034631446,1.048281
0.04764651,0.038263485,1.0481561
0.046112668,0.042605415,1.0484068
0.04519366,0.04774432,1.0484445
0.04495722,0.053548113,1.048137
0.04541204,0.05968578,1.0477871
0.04642594,0.06563805,1.0475833
0.047749028,0.07084109,1.0473908
0.049044214,0.07489659,1.0472033
0.050092246,0.077791974,1.0473092
0.050936375,0.0797642,1.0476491
0.051103737,0.08119656,1.0486926
0.050485156,0.08182682,1.049911
0.048950754,0.08160302,1.0510195
0.046684887,0.080818266,1.0519899
0.043784406,0.07983786,1.0529085
0.04021777,0.07883054,1.0538284
0.03606674,0.07790983,1.0547497
0.03157215,0.0770897,1.0556185
0.027025728,0.07619879,1.056323
0.022710154,0.07513566,1.0567358
0.018988319,0.07409562,1.0567117
0.016239477,0.073356435,1.0561463
0.014816893,0.07314594,1.0552396
0.014845341,0.073671594,1.0545582
0.015440021,0.07541461,1.0546286
0.013858983,0.078417644,1.0556607
0.0088709695,0.08044271,1.0567409
0.0029702778,0.07991229,1.0554756
-0.0026931642,0.07747896,1.0516812
-0.00703052,0.07476054,1.0471668
-0.0100604715,0.07318197,1.0428333
-0.012113068,0.07340442,1.0386615
-0.012959606,0.07488774,1.0349588
-0.012852236,0.07647383,1.0324775
-0.01250224,0.077509314,1.0316743
-0.012302393,0.07829982,1.0323669
-0.011900436,0.079622835,1.0338804
-0.010826919,0.08204025,1.0355679
-0.009110674,0.08542669,1.037349
-0.006939583,0.08942926,1.0394707
-0.004347857,0.09386046,1.0419626
-0.0013716673,0.09856726,1.0446799
0.0019047575,0.10334723,1.0474668
0.005356539,0.108138606,1.0502512
0.008708796,0.11290969,1.0529152
0.011506285,0.11764793,1.0552651
0.013342983,0.12212904,1.0571964
0.014159344,0.12581117,1.0586575
0.014150694,0.12833194,1.0595821
0.013527452,0.12985383,1.0599647
0.012531917,0.1305603,1.059792
0.011342996,0.13038109,1.0591601
0.010036836,0.12923522,1.0583353
0.008801403,0.1270939,1.0575262
0.007946633,0.12404315,1.0568804
0.007489078,0.12021062,1.0565921
0.0068012043,0.11629528,1.056983
