0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.36217368,0.22103536,-0.44685632,0.96718764,0.0,-0.43,-0.31635374,-0.07545717,0.90979695,0.0,0.110056385,-0.44551855,0.07321795,0.31233165,0.35555106,-0.4677652,-0.04317679,0.5062431,0.060495265
0.35609466,0.22293954,-0.46981484,0.9612591,0.0,-0.40192255,-0.33256096,-0.1298786,0.87855214,0.0,0.11435608,-0.4461235,0.07118503,0.31305113,0.3546947,-0.46937332,-0.046276227,0.49858624,0.06900963
0.33110237,0.18848842,-0.5305025,0.9255714,0.0,-0.40220794,-0.32856947,-0.13785623,0.8867249,0.0,0.122417614,-0.42978892,0.05482894,0.2982189,0.37159875,-0.47186312,-0.05226734,0.48807007,0.07498968
0.34478113,0.19515966,-0.5245769,0.9295365,0.0,-0.43,-0.30463442,-0.09474577,0.9299756,0.0,0.13399456,-0.45495963,0.06329795,0.29663873,0.35422236,-0.4713233,-0.07280881,0.48027,0.09324358
0.37297642,0.22359546,-0.48122767,0.9602793,0.0,-0.4023657,-0.32569247,-0.16335942,0.9113797,0.0,0.26375976,-0.41091308,0.098315425,0.31822234,0.36432227,-0.48643076,-0.05208801,0.47445855,0.09917305
0.38818687,0.2221619,-0.45927343,0.97038007,0.0,-0.40204883,-0.32877252,-0.17774116,0.9255013,0.0,0.266096,-0.41880238,0.09731482,0.31712136,0.36497143,-0.4616096,-0.091626264,0.44132918,0.120500445
0.40514857,0.22147115,-0.4792852,0.97009224,0.0,-0.39618957,-0.33540148,-0.22201586,0.9372297,0.0,0.14829598,-0.44094345,0.047760222,0.2939606,0.33387387,-0.38320065,-0.17848378,0.39588803,0.12876077
0.35180834,0.21906923,-0.50335366,0.96768755,0.0,-0.39690447,-0.32506523,-0.28082052,0.98118573,0.0,0.26959786,-0.373467,0.10633233,0.35235357,0.2467401,-0.3703622,-0.17552345,0.4043848,0.09123193
0.3373432,0.2810793,-0.38037723,1.058834,0.0,-0.3368595,-0.2950721,-0.2020414,1.0183367,0.0,0.26840037,-0.34294394,0.13648348,0.3857997,0.11716493,-0.32010195,-0.21169989,0.39481193,0.084154464
0.32434046,0.32557142,-0.3509799,1.1562355,0.0,-0.18539888,-0.27583748,-0.2513226,0.94884944,0.0,0.16260582,-0.32401714,0.13218868,0.39593416,-0.021985099,-0.22808596,-0.27484348,0.36299083,0.12595417
0.2474822,0.4006704,-0.27552727,1.2417177,0.0,-0.06645304,-0.24777345,-0.23784758,0.92587703,0.0,0.15724471,-0.30477384,0.20195214,0.41552758,-0.11977556,-0.18521938,-0.28767958,0.3414691,0.19899772
0.081740156,0.4077605,-0.28274453,1.2818516,0.0,0.049925167,-0.23777877,-0.19120353,0.9753224,0.0,0.15837596,-0.31791362,0.2855764,0.38692537,-0.19710028,-0.12279639,-0.312629,0.3201805,0.22848842
0.030716283,0.34530008,-0.08361201,1.3769919,0.0,0.1945218,-0.23361263,-0.18406528,0.979993,0.0,0.1440881,-0.36158037,0.36875185,0.33243605,-0.20320027,-0.06608873,-0.35700908,0.29689643,0.318808
-0.100163616,0.28177935,-0.0919269,1.385468,0.0,0.37274662,-0.19329631,-0.2971882,0.95725524,0.0,0.09181608,-0.3884581,0.4095208,0.2946116,-0.20010452,-0.0074446625,-0.40334913,0.26079693,0.3991448
