0,1,2
-0.33824956,0.014428914,0.97312886
-0.33704358,0.014024138,0.9728997
-0.3355782,0.013369501,0.9723342
-0.33420917,0.012444079,0.9715536
-0.3324726,0.012317568,0.97120804
-0.33082226,0.012483031,0.9714846
-0.32787272,0.013646767,0.97277987
-0.32464564,0.015639737,0.9743671
-0.3196047,0.019308418,0.9769929
-0.31272703,0.022361457,0.9812099
-0.30414832,0.02400519,0.9847964
-0.29755986,0.027041316,0.984385
-0.29003668,0.035262853,0.98025835
-0.28279474,0.047623605,0.9709241
-0.27593166,0.06301421,0.9608487
-0.26896092,0.082648724,0.9538339
-0.26249737,0.10898769,0.9499892
-0.26212037,0.13958484,0.9503208
-0.27208963,0.16858682,0.9502497
-0.2871585,0.20562825,0.9488175
-0.28229544,0.24873167,0.9532199
-0.2650469,0.28069386,0.9670607
-0.2425535,0.29937938,0.9830733
-0.21804456,0.30100837,1.006703
-0.19749363,0.28904924,1.0318398
-0.18636693,0.26920778,1.050522
-0.1966387,0.24588457,1.0609994
-0.22165471,0.23377684,1.0617764
-0.24816093,0.23502377,1.0646412
-0.27101797,0.23966253,1.0777998
-0.2907156,0.24661124,1.0919144
-0.3066223,0.25206336,1.1017053
-0.319981,0.25839135,1.1105702
-0.3301676,0.2665727,1.1130894
-0.33591935,0.27601558,1.1027873
-0.33937114,0.28415576,1.0853019
-0.33985135,0.28929296,1.0644602
-0.34343746,0.290934,1.0454797
-0.3503574,0.2846938,1.0285233
-0.36186317,0.27270135,1.0111462
-0.37569073,0.26394096,0.9843237
-0.38783866,0.26079547,0.9556089
-0.40490806,0.25105748,0.9344433
-0.42488155,0.24105972,0.9235574
-0.4428788,0.23311386,0.92165047
-0.46039292,0.2257179,0.9310507
-0.47123474,0.21670139,0.94740015
-0.47832313,0.21178707,0.96446884
-0.48103392,0.20755303,0.9741217
-0.48013675,0.20390984,0.976015
-0.4763069,0.20395598,0.9706496
-0.4739315,0.20439786,0.9634977
-0.47241524,0.20346963,0.9557991
-0.47031236,0.20216167,0.9494668
-0.46686912,0.19908789,0.9436052
-0.4628919,0.19583273,0.93901473
-0.4592799,0.19117972,0.935529
-0.4565613,0.18614525,0.9323519
-0.45437372,0.18226278,0.930279
-0.45581692,0.17903963,0.9291849
-0.45592853,0.17703313,0.9278702
-0.4561842,0.1757806,0.92684394
-0.45695412,0.1746271,0.9257348
-0.45757008,0.1743195,0.92547953
-0.45947018,0.1743111,0.92532897
-0.4617404,0.17492205,0.925617
-0.4632678,0.17587498,0.9262048
-0.46570638,0.17677864,0.9266372
-0.46875262,0.1775482,0.927288
-0.4710471,0.17849532,0.92755085
-0.4739621,0.1785979,0.92811906
-0.4765473,0.17868832,0.9287375
-0.47943494,0.178521,0.92871815
-0.48213124,0.17822683,0.9290171
-0.48490468,0.17796376,0.9291031
-0.4878354,0.17724884,0.92902255
-0.49020386,0.17679518,0.9291552
-0.492845,0.17617771,0.92897743
-0.49506217,0.17574361,0.9290538
-0.49771917,0.17531282,0.92912304
-0.49868762,0.17530277,0.9291178
-0.50023234,0.17515573,0.92913526
-0.5012011,0.17475066,0.92942506
-0.50264674,0.17398506,0.9290546
-0.50363827,0.1738104,0.92906165
-0.5038525,0.17331398,0.92898285
