0,1,2
0.050234035,-0.005874753,1.0464239
0.05021955,-0.0059796423,1.0463709
0.05018798,-0.0061809868,1.0463965
0.05019386,-0.0063817054,1.0464158
0.05026241,-0.006567955,1.0464176
0.050384313,-0.0067389905,1.0464082
0.050546356,-0.0068537593,1.0463855
0.050729252,-0.0069244504,1.0463552
0.050911386,-0.0070150495,1.0463538
0.05109605,-0.0071266294,1.0463755
0.051317573,-0.007243216,1.0463808
0.05163774,-0.0073707253,1.0463656
0.052063067,-0.007482469,1.0463586
0.052543767,-0.0075538605,1.0463691
0.05305785,-0.007605776,1.0464202
0.05363944,-0.0076666623,1.0465126
0.054308247,-0.0077179074,1.0466282
0.055050496,-0.0077441484,1.0467528
0.055840265,-0.007732719,1.0468744
0.056643773,-0.00769569,1.0469855
0.057444684,-0.0076605678,1.0470845
0.05825575,-0.007644862,1.0471771
0.059103485,-0.0076408386,1.0472676
0.059965443,-0.0076293796,1.0473534
0.060796432,-0.0075989813,1.0474375
0.061604716,-0.0075557977,1.0475249
0.062409535,-0.0075074285,1.0476152
0.063205875,-0.0074553937,1.047692
0.06397874,-0.0073935837,1.0477548
0.06474766,-0.0073000044,1.0478374
0.06554253,-0.007160634,1.0479182
0.06637589,-0.006998852,1.0479858
0.06727121,-0.0068067163,1.0480899
0.06829038,-0.0065517426,1.0482002
0.06947015,-0.006210834,1.0482944
0.07070954,-0.0057319254,1.0484984
0.07215755,-0.005206257,1.0485914
0.073901,-0.004735172,1.0487236
0.07579741,-0.004429072,1.0489
0.07753617,-0.003940508,1.0490304
0.07938732,-0.0037321746,1.0492853
0.0812371,-0.0035439283,1.0495225
0.08307465,-0.0033683777,1.0497099
0.08488044,-0.003216058,1.049804
0.086416066,-0.002899155,1.0499737
0.08764766,-0.0022435784,1.0503143
0.08895939,-0.0013055652,1.0506221
0.09011442,-0.00020599365,1.0508692
0.09081051,0.0009393692,1.0510479
0.09109057,0.0021807253,1.0510747
0.09106303,0.0037501752,1.0509398
0.09075133,0.0059708804,1.0506084
0.09018198,0.009020761,1.0498633
0.08925826,0.012878671,1.048768
0.08777326,0.01738052,1.0478245
0.08571792,0.02243419,1.047279
0.08328369,0.027982086,1.0471351
0.08068162,0.03383726,1.0473408
0.0779747,0.039690763,1.0476531
0.075154215,0.045234263,1.0475876
0.07226462,0.0501059,1.0465631
0.0687511,0.05431217,1.045264
0.06441256,0.057728887,1.0440258
0.058956727,0.060345203,1.0436462
0.052383535,0.062205702,1.0443033
0.044969145,0.06338352,1.0456156
0.037147917,0.064056784,1.0469601
0.029220412,0.06431788,1.0478822
0.021355787,0.06409514,1.0483476
0.013739397,0.063183844,1.0486054
0.006446236,0.06126526,1.0487654
-0.00049262424,0.05799383,1.0486083
-0.0072952653,0.05340317,1.0473907
-0.014195087,0.04776603,1.0455612
-0.02119154,0.041641533,1.0441629
-0.02828805,0.035789996,1.0436318
-0.03580134,0.03099069,1.04351
-0.043160714,0.027623534,1.0437176
-0.049772773,0.02557394,1.044257
-0.055267382,0.02463004,1.0451902
-0.059510134,0.02486001,1.0461617
-0.062355027,0.026325613,1.0469754
-0.063960016,0.028827667,1.0475478
-0.06416529,0.03236392,1.0479654
-0.0629265,0.036924332,1.0480773
-0.060267076,0.04230982,1.0477531
-0.056262996,0.04857111,1.046995
-0.051045768,0.055478424,1.0458422
-0.044541597,0.06266591,1.0444643
-0.03676839,0.06972927,1.0431093
-0.02803528,0.07621831,1.0421933
-0.018886272,0.08174524,1.0422206
-0.009970536,0.086147696,1.0433892
-0.0016596924,0.08952212,1.0454183
0.006180918,0.09207985,1.0478275
0.013626785,0.093963236,1.0502586
0.020629533,0.095116585,1.0523623
0.027199637,0.09548274,1.0538874
0.03334802,0.095271975,1.05477
0.038890727,0.09484413,1.0550967
0.043577,0.094236195,1.0550778
0.047541935,0.09327623,1.0549803
0.050976265,0.09188506,1.05495
0.054076318,0.09014055,1.0548558
0.056910474,0.088161975,1.0545254
0.059497412,0.08593559,1.0538718
0.061944485,0.08339006,1.0528822
0.06429581,0.080453575,1.051625
0.06650403,0.077109754,1.0503125
0.06863876,0.073471576,1.0492885
0.07080566,0.06968737,1.0488594
0.072938405,0.06586975,1.0491445
0.074900225,0.061975896,1.0498843
0.07658355,0.057896674,1.0504237
0.07789177,0.053581297,1.0506581
0.078712665,0.049104244,1.0506548
0.07906372,0.04440674,1.0505809
0.0791118,0.03957045,1.050645
0.07897692,0.034714073,1.0506603
0.07877105,0.029771417,1.0506121
0.07856825,0.024660558,1.050487
0.07857399,0.019344509,1.0504445
0.07892238,0.014066905,1.0504943
0.07958981,0.00916484,1.050672
0.080412395,0.004759699,1.0509719
0.08108851,0.000966534,1.0512657
0.08162602,-0.002232641,1.0514929
0.082018465,-0.0046639442,1.0516567
0.08191664,-0.0063142926,1.0518223
0.081271656,-0.007329032,1.0518621
0.08032515,-0.0073504746,1.0518708
0.07929966,-0.0070987195,1.0512253
0.07823008,-0.006409481,1.0505943
0.07716516,-0.0055511147,1.0501564
0.0759323,-0.004759252,1.0498434
0.07453506,-0.003963992,1.0494751
0.07318436,-0.0031095594,1.0490116
0.07203703,-0.0023670942,1.0485504
0.07104171,-0.0017888248,1.0482364
0.070033915,-0.0014752448,1.0480744
0.06904332,-0.0014698803,1.0480204
