0,1,2
-0.009273621,-0.030890316,1.0492193
-0.009264645,-0.03088814,1.0490975
-0.009295654,-0.030838266,1.0490724
-0.009345438,-0.030778438,1.0490586
-0.009411303,-0.030716807,1.0490493
-0.009501369,-0.0306793,1.0490413
-0.009614107,-0.030664682,1.0490295
-0.0097528435,-0.03063488,1.0490113
-0.0098436605,-0.03064771,1.0489794
-0.009958984,-0.030627653,1.0489495
-0.010096812,-0.030570194,1.0489236
-0.010266965,-0.030479416,1.0489223
-0.010429417,-0.030367807,1.0489241
-0.010507272,-0.03030163,1.0489064
-0.010565028,-0.030236572,1.0488985
-0.01058559,-0.03021437,1.0488989
-0.010565555,-0.03023234,1.048917
-0.010503949,-0.030257985,1.0489345
-0.010403887,-0.030271411,1.0489415
-0.010323217,-0.03025709,1.0489401
-0.010250661,-0.03023976,1.0489357
-0.010192015,-0.030222714,1.0489348
-0.010138849,-0.030198291,1.0489366
-0.010091922,-0.030154705,1.0489395
-0.010048691,-0.030085891,1.0489384
-0.010005124,-0.029987216,1.048932
-0.0099594835,-0.029866531,1.0489213
-0.009914273,-0.029728502,1.0489091
-0.009860327,-0.029583901,1.0488986
-0.009785273,-0.029472455,1.0488986
-0.009688893,-0.029454127,1.0489173
-0.009578432,-0.0295593,1.04896
-0.009452194,-0.029760882,1.0490218
-0.009293281,-0.03001286,1.0490925
-0.009092916,-0.03029488,1.049164
-0.008851415,-0.030574009,1.0492383
-0.008564871,-0.030823335,1.0493151
-0.00823017,-0.031067193,1.0494002
-0.007823909,-0.031322777,1.0494769
-0.0073189638,-0.03152314,1.0494932
-0.0064538894,-0.03196335,1.0491923
-0.0059583657,-0.032322556,1.049336
-0.0054135257,-0.032676086,1.049468
-0.004819537,-0.033024356,1.0495758
-0.0041638864,-0.033383936,1.0496954
-0.0034355854,-0.033816874,1.0498418
-0.0026364902,-0.0343581,1.0500199
-0.0017751307,-0.034965992,1.0502342
-0.00084637094,-0.03559853,1.050485
0.0001783236,-0.036237925,1.0507652
0.0013025212,-0.036883727,1.0510744
0.0024928926,-0.037532225,1.051422
0.0037731477,-0.038152933,1.0517974
0.0051741772,-0.038718447,1.0521868
0.0066637937,-0.039270595,1.052588
0.008167805,-0.03983918,1.0529907
0.009651753,-0.040445045,1.0533967
0.011127981,-0.04110597,1.0538093
0.01258972,-0.041820303,1.0541848
0.014033364,-0.042550117,1.0544538
0.015436893,-0.043276146,1.0546209
0.016767181,-0.044011742,1.0547472
0.017998707,-0.044744566,1.0548793
0.01912653,-0.04541169,1.0550185
0.020162068,-0.045997098,1.0551566
0.021105144,-0.046528906,1.0553275
0.021975258,-0.04701145,1.0555456
0.022802506,-0.04742457,1.0557729
0.023571348,-0.047782972,1.0559928
0.024280414,-0.048106924,1.0562027
0.024956174,-0.048402295,1.0563964
0.02562168,-0.04869415,1.0565854
0.026268527,-0.04901108,1.0567875
0.027787104,-0.049004167,1.0573727
0.028512651,-0.049170688,1.0576739
0.029205022,-0.0492889,1.0578144
0.029823426,-0.049452364,1.0578471
0.030391097,-0.04967548,1.0577598
0.03081005,-0.04995373,1.0577093
0.030928686,-0.05028598,1.0577506
0.030919112,-0.050569624,1.057921
0.030805856,-0.050847307,1.0581393
0.030538537,-0.051220357,1.0584319
0.030144554,-0.051684245,1.0588149
0.029644944,-0.052177534,1.0591942
0.028940227,-0.052500054,1.0594501
0.028172383,-0.052642107,1.0596896
0.027376737,-0.052545115,1.0598602
0.026661165,-0.052474827,1.0600142
0.02602624,-0.052383304,1.0601636
0.025484553,-0.05221814,1.0603086
0.025071435,-0.051974222,1.060446
0.024808118,-0.051681384,1.0605246
0.02469882,-0.0513843,1.0605251
0.024734218,-0.051105738,1.0604995
