0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.3552204,0.010082382,0.3070666,-0.26,0.0,0.29257134,0.015224685,0.31550488,-0.26,0.0,-0.08705329,0.17995265,0.24024059,-0.04426341,1.2503717,0.19619532,-0.14001068,-0.5057156,0.9641852
-0.356766,0.010517744,0.306769,-0.26,0.0,0.29209056,0.015466349,0.3148908,-0.26,0.0,-0.051574666,0.21279691,0.23996876,-0.04392535,1.2622113,0.17249447,-0.13445373,-0.5000337,0.9562943
-0.35662216,0.010142657,0.30695808,-0.26,0.0,0.2921612,0.015419196,0.31560078,-0.26,0.0,-0.08756109,0.18005408,0.23764873,-0.04497043,1.2471341,0.19616784,-0.13798398,-0.50264984,0.9646404
-0.35644135,0.009704549,0.3074249,-0.26,0.0,0.2926154,0.015546214,0.316578,-0.26,0.0,-0.052360598,0.21215944,0.23713756,-0.046759065,1.2597419,0.1727464,-0.13300659,-0.4959955,0.9580164
-0.35647,0.009252656,0.3081089,-0.26,0.0,0.29326302,0.015833193,0.31764197,-0.26,0.0,-0.052858338,0.21168469,0.23588634,-0.04835948,1.2592043,0.17290324,-0.13240737,-0.4935302,0.9591113
-0.35686764,0.008802655,0.30885968,-0.26,0.0,0.2937798,0.01613497,0.31862706,-0.26,0.0,-0.08831149,0.17863226,0.23348112,-0.04926415,1.2454729,0.19606318,-0.13601154,-0.49505278,0.9676142
-0.35763845,0.00838543,0.30951545,-0.26,0.0,0.29430863,0.016342338,0.31943205,-0.26,0.0,-0.05372619,0.21009213,0.23294777,-0.05017159,1.2593733,0.1731822,-0.13093492,-0.48805264,0.9607175
-0.3584438,0.008034486,0.31007367,-0.26,0.0,0.2950202,0.016490012,0.32005727,-0.26,0.0,-0.08840969,0.17671208,0.23005894,-0.05110878,1.245669,0.19597307,-0.13431597,-0.48940805,0.96848863
-0.3590222,0.007765075,0.31055692,-0.26,0.0,0.2956018,0.016603488,0.32048848,-0.26,0.0,-0.053952463,0.20787217,0.22926113,-0.05203489,1.2589545,0.17322733,-0.12911803,-0.48274097,0.961254
-0.35942417,0.0075643957,0.3109896,-0.26,0.0,0.2957871,0.01667425,0.32078123,-0.26,0.0,-0.08812038,0.174749,0.22594532,-0.05331083,1.2442561,0.195579,-0.13269287,-0.48412067,0.9689239
-0.35968643,0.007365905,0.3113843,-0.26,0.0,0.2958617,0.016689785,0.32104397,-0.26,0.0,-0.054204565,0.20620368,0.22550647,-0.05539209,1.256447,0.17290145,-0.12783574,-0.47735828,0.9617045
-0.35995978,0.007205599,0.31168985,-0.26,0.0,0.2960833,0.016711602,0.3211967,-0.26,0.0,-0.054562856,0.20567106,0.22392884,-0.057572804,1.2548339,0.1725502,-0.12743562,-0.475226,0.9618049
-0.36009437,0.007149247,0.31187844,-0.26,0.0,0.2963776,0.016763706,0.32120132,-0.26,0.0,-0.055080455,0.20516518,0.22249404,-0.059110966,1.2536578,0.17209084,-0.12724067,-0.474023,0.96195483
-0.36012834,0.0071643214,0.31200877,-0.26,0.0,0.2966109,0.016838664,0.32117268,-0.26,0.0,-0.08917314,0.17267136,0.21965054,-0.0600571,1.2393343,0.19368236,-0.13159418,-0.47746244,0.9695317
-0.3604066,0.0071969945,0.31211165,-0.26,0.0,0.29699853,0.016957218,0.3211434,-0.26,0.0,-0.056446277,0.20433903,0.22061147,-0.06129582,1.2525419,0.17127523,-0.12737973,-0.47324726,0.9624788
-0.36083633,0.0072042034,0.31225893,-0.26,0.0,0.2975792,0.017130261,0.3211609,-0.26,0.0,-0.057090506,0.20402141,0.22031456,-0.06272669,1.2522957,0.1710478,-0.12756239,-0.47312975,0.9625525
-0.3612899,0.0071819215,0.31247723,-0.26,0.0,0.29828534,0.01734629,0.3212266,-0.26,0.0,-0.05754253,0.20361243,0.22029722,-0.06390718,1.2524238,0.17093615,-0.12781312,-0.473153,0.9625951
-0.36189407,0.0071207653,0.3128057,-0.26,0.0,0.29884288,0.017585443,0.3213448,-0.26,0.0,-0.09101001,0.17113224,0.21860997,-0.064369574,1.2392665,0.1926997,-0.13230164,-0.47736457,0.9699758
-0.36250266,0.007028858,0.31324884,-0.26,0.0,0.299228,0.017839061,0.3215297,-0.26,0.0,-0.09101064,0.17045347,0.2186214,-0.064172804,1.2399596,0.19252641,-0.1322787,-0.4776559,0.9701634
-0.36321378,0.0069733113,0.3136564,-0.26,0.0,0.2997725,0.018118242,0.32163042,-0.26,0.0,-0.09093979,0.16979948,0.21851245,-0.063551225,1.2404476,0.19228649,-0.13215736,-0.4772064,0.97040063
-0.36444196,0.0069865203,0.3138822,-0.26,0.0,0.3005754,0.018392885,0.32149532,-0.26,0.0,-0.09096539,0.16924597,0.21824765,-0.06279907,1.2405714,0.19193614,-0.13200894,-0.47567835,0.9706286
-0.36594215,0.006954601,0.31405598,-0.26,0.0,0.3014322,0.018539181,0.3213725,-0.26,0.0,-0.09104093,0.16885832,0.21796697,-0.06301767,1.2403371,0.1917534,-0.13180162,-0.4732315,0.970501
-0.3671094,0.006949862,0.3142243,-0.26,0.0,0.30209512,0.018680058,0.32119888,-0.26,0.0,-0.058241226,0.2005076,0.21949495,-0.06421004,1.2533989,0.17003347,-0.1271548,-0.46616578,0.9629337
-0.36804447,0.0069801304,0.31435394,-0.26,0.0,0.30277377,0.018826429,0.3209514,-0.26,0.0,-0.058423158,0.20010075,0.2190299,-0.06557583,1.2529011,0.16979551,-0.12677936,-0.46228665,0.96241707
-0.3689907,0.007064152,0.3144228,-0.26,0.0,0.3033293,0.018980239,0.3205677,-0.26,0.0,-0.09134031,0.16738501,0.21637939,-0.0665326,1.2389326,0.19074303,-0.13080671,-0.4614952,0.96885115
-0.36989015,0.007097326,0.31442648,-0.26,0.0,0.30364284,0.019023865,0.32013324,-0.26,0.0,-0.058546003,0.19865464,0.21754299,-0.067261234,1.2525599,0.16908038,-0.12607177,-0.4519448,0.96046054
-0.37098014,0.007042678,0.31434724,-0.26,0.0,0.30389005,0.018948898,0.3196578,-0.26,0.0,-0.05839692,0.19772914,0.2167305,-0.06785762,1.2525153,0.16875291,-0.1257281,-0.44503316,0.9585177
-0.37285104,0.006832123,0.31427097,-0.26,0.0,0.3043957,0.018799182,0.3191677,-0.26,0.0,-0.090602644,0.1644977,0.21388027,-0.068400525,1.2386696,0.18947387,-0.12998669,-0.44060662,0.96318614
-0.3758339,0.0063663023,0.31433043,-0.26,0.0,0.30502594,0.018557537,0.31876338,-0.26,0.0,-0.05729347,0.19572769,0.2154565,-0.06917559,1.2525072,0.16796452,-0.12509413,-0.42672282,0.9532203
-0.3797253,0.005641596,0.31454307,-0.26,0.0,0.30551687,0.018188072,0.3184904,-0.26,0.0,-0.056146607,0.1945035,0.21500984,-0.070284456,1.2526261,0.16746283,-0.12509902,-0.41440296,0.9500351
-0.38409936,0.0047237263,0.31485677,-0.26,0.0,0.3057943,0.017715141,0.31831214,-0.26,0.0,-0.08674855,0.16053186,0.2123337,-0.07167069,1.238596,0.18799016,-0.13033582,-0.40324506,0.953533
-0.38959926,0.0035296688,0.31511167,-0.26,0.0,0.30619514,0.017069675,0.31809083,-0.26,0.0,-0.051231526,0.191245,0.21434781,-0.07306928,1.2520589,0.16708538,-0.12561208,-0.3811684,0.9418569
-0.3978649,0.001728408,0.3151474,-0.26,0.0,0.30731496,0.016005168,0.31784856,-0.26,0.0,-0.07947132,0.15598421,0.21133006,-0.07444653,1.2377087,0.18842988,-0.13166656,-0.3625562,0.9442314
-0.409477,-0.00061237725,0.31475762,-0.26,0.0,0.30950463,0.014551926,0.31743968,-0.26,0.0,-0.04115683,0.18491147,0.21316417,-0.07573106,1.2515618,0.16863948,-0.12678753,-0.33142266,0.93054265
-0.42352825,-0.0032436934,0.31401914,-0.26,0.0,0.31402457,0.012947987,0.31712472,-0.26,0.0,-0.03385742,0.17994714,0.21252492,-0.07849917,1.2513525,0.16991942,-0.12723082,-0.29897234,0.9237078
-0.43,-0.0044773873,0.31142467,-0.26,0.0,0.322006,0.011643182,0.31672162,-0.26,0.0,-0.057059325,0.14196277,0.20893203,-0.083711185,1.2364047,0.19155857,-0.1339331,-0.26473835,0.92495894
-0.43,-0.004207132,0.30730748,-0.26,0.0,0.33295512,0.011039319,0.31677023,-0.26,0.0,-0.0468848,0.13593005,0.20846613,-0.090957336,1.2344462,0.19143012,-0.13485675,-0.22099341,0.919852
-0.43,-0.0036941343,0.3033709,-0.26,0.0,0.34507468,0.0115715405,0.31811628,-0.26,0.0,-0.0049392846,0.16066402,0.21189302,-0.097772524,1.2459301,0.16967048,-0.12881258,-0.16943674,0.9086569
-0.43,-0.0024344223,0.29890102,-0.26,0.0,0.35828093,0.013244327,0.3203049,-0.26,0.0,-0.024560302,0.12059363,0.20777094,-0.10084594,1.2296695,0.18774289,-0.13659763,-0.12341912,0.9158114
-0.43,-0.0006652384,0.29422498,-0.26,0.0,0.37141344,0.015934264,0.3235166,-0.26,0.0,-0.012020357,0.110294074,0.20746076,-0.09542482,1.2273223,0.18346111,-0.13626765,-0.075175114,0.91722935
-0.43,0.0011561967,0.2897481,-0.26,0.0,0.38031074,0.019052424,0.32767805,-0.26,0.0,0.031146424,0.12899618,0.21258882,-0.0792137,1.2379353,0.15882078,-0.12699465,-0.025106303,0.91305107
-0.4281182,0.003626244,0.27192575,-0.23004378,0.0,0.37678665,0.021304714,0.33216193,-0.26,0.0,0.019161787,0.08730596,0.20903529,-0.053189524,1.2198724,0.17140812,-0.13266976,0.018675346,0.9267058
-0.37753832,0.010899701,0.23442201,-0.1705523,0.0,0.34889495,0.020622492,0.327299,-0.24268647,0.0,0.0662032,0.1073038,0.21778011,-0.016897837,1.2220619,0.14744501,-0.12272046,0.06636915,0.9237745
-0.3283771,0.01639739,0.19702277,-0.11042977,0.0,0.30723956,0.017820645,0.28818026,-0.14301962,0.0,0.08931744,0.10147736,0.22484964,0.021072138,1.2029073,0.14223734,-0.12157654,0.11014397,0.9282346
-0.28239048,0.019604081,0.15987809,-0.05050958,0.0,0.25587913,0.013552087,0.24511838,-0.032388214,0.0,0.116304815,0.09935733,0.23664634,0.060214236,1.1740438,0.13738042,-0.12183185,0.15105245,0.9331317
-0.24566935,0.018272854,0.12605727,0.005228267,0.0,0.1995959,0.006727677,0.19790311,0.09372495,0.0,0.14716639,0.099671915,0.24153243,0.12547708,1.1326522,0.13133197,-0.12018444,0.18315533,0.9400624
-0.2132658,0.01784414,0.089060865,0.060736988,0.0,0.14276995,-2.1112957e-05,0.15566324,0.20204279,0.0,0.17762125,0.1054801,0.2631369,0.15645683,1.035109,0.12687418,-0.124290064,0.2158564,0.94112486
-0.18658018,0.016148072,0.05224001,0.115939386,0.0,0.09313261,-0.006554801,0.11890756,0.30189005,0.0,0.2088601,0.10463772,0.287655,0.16753645,0.9153035,0.121654496,-0.131171,0.24422789,0.94271564
-0.16425942,0.012540813,0.013159321,0.17433435,0.0,0.05714828,-0.01384952,0.08966473,0.38990447,0.0,0.20652203,0.06960713,0.31892264,0.17754492,0.78240776,0.13281924,-0.14813767,0.26608673,0.94979495
-0.146186,0.007067821,-0.031080881,0.2395808,0.0,0.035552487,-0.021182504,0.07416674,0.4511099,0.0,0.27547446,0.108816154,0.36828753,0.21504848,0.6759747,0.114005655,-0.15303792,0.28700286,0.93892777
-0.13469881,0.0022062117,-0.07666571,0.31036827,0.0,0.024338087,-0.023725325,0.08684164,0.45863408,0.0,0.30818576,0.11827155,0.41589206,0.26181123,0.555083,0.11030257,-0.16949274,0.30808488,0.9424907
-0.1296546,0.0018847554,-0.11960329,0.38072598,0.0,0.019901011,-0.01555039,0.12575166,0.41249683,0.0,0.30027094,0.08751471,0.45698795,0.32360172,0.42262518,0.11032104,-0.1928422,0.3328976,0.95835704
-0.1217686,0.004781775,-0.18939047,0.47475168,0.0,0.005673722,-0.004106272,0.13115335,0.3933934,0.0,0.3340382,0.07374629,0.509986,0.43895468,0.3163789,0.09408139,-0.20569327,0.34083045,0.96415997
-0.09874466,0.006477422,-0.24605975,0.565866,0.0,-0.006367328,0.009556232,0.14589186,0.37712583,0.0,0.3663929,0.07459918,0.56952524,0.5354702,0.17281279,0.07446649,-0.22171961,0.3636997,0.9798329
-0.068909444,0.0016055959,-0.3135765,0.6774732,0.0,-0.030338755,0.013846359,0.14251985,0.39779907,0.0,0.37997237,0.071984,0.6317122,0.60572594,0.03409954,0.06772857,-0.24141364,0.37863663,0.99587506
-0.043332394,-0.0024114663,-0.3594278,0.77419096,0.0,-0.05013057,0.014537766,0.14807644,0.40690857,0.0,0.3936088,0.049372595,0.7123346,0.67686224,-0.06911363,0.061572902,-0.2561419,0.38234597,1.0133791
-0.04964404,-0.005839945,-0.37476528,0.80954105,0.0,-0.055054728,0.017096484,0.17037086,0.38696605,0.0,0.45192248,0.038113587,0.8079795,0.75971943,-0.14653638,0.046243344,-0.2631688,0.37974223,1.0238787
-0.06646022,-0.0071585877,-0.39069542,0.8442842,0.0,-0.048323,0.021709776,0.19679403,0.35573497,0.0,0.48325408,0.017801208,0.90413755,0.8276948,-0.2191982,0.047059853,-0.27015233,0.37109005,1.0356245
-0.08818778,-0.019182794,-0.42873558,0.86213726,0.0,-0.036000174,0.026478514,0.21873716,0.3258357,0.0,0.52072144,0.0038471383,1.0059338,0.8985553,-0.28365496,0.054231472,-0.27412757,0.35987654,1.0410789
-0.09980057,-0.007511137,-0.42581487,0.894921,0.0,-0.022035377,0.03041848,0.2368752,0.29819375,0.0,0.5631825,-0.0048128422,1.1088984,0.97219723,-0.33751315,0.06699915,-0.2752622,0.34919438,1.0391704
-0.11583133,-0.021613963,-0.46195272,0.8904002,0.0,-0.0081539415,0.033824254,0.25543928,0.26926297,0.0,0.58272755,-0.016572276,1.2087183,1.0330372,-0.3813283,0.09267249,-0.27568758,0.34137392,1.0352278
-0.121128924,-0.010940064,-0.45406988,0.8991731,0.0,0.0071436362,0.037977252,0.28025275,0.23125942,0.0,0.6549126,-0.04657199,1.3131309,1.1124045,-0.41402444,0.11469493,-0.2709802,0.33539748,1.0252458
-0.12899986,-0.015901491,-0.46679956,0.88649374,0.0,0.02605788,0.04422086,0.31459683,0.17933935,0.0,0.6647111,-0.086616516,1.3999679,1.1481943,-0.43551043,0.1490635,-0.26521555,0.3299642,1.0199344
-0.13865207,-0.036613923,-0.5010892,0.8567579,0.0,0.04790545,0.051747404,0.35443172,0.11963713,0.0,0.7182017,-0.14048135,1.4709088,1.1997759,-0.44978133,0.17221363,-0.25399914,0.32339752,1.0113256
-0.13575491,-0.037695173,-0.49712956,0.8472353,0.0,0.07080838,0.05890905,0.39495903,0.05963244,0.0,0.71146584,-0.17565997,1.5131342,1.2256222,-0.46081376,0.20283456,-0.24120167,0.31467617,1.0087976
-0.13394031,-0.062322795,-0.53059036,0.8129188,0.0,0.093035474,0.064023264,0.4323698,0.005444566,0.0,0.7208532,-0.19363645,1.5404078,1.2711763,-0.47304595,0.22510396,-0.2249569,0.3019855,1.0056262
-0.11736348,-0.06781536,-0.526882,0.79789764,0.0,0.112353995,0.06558049,0.46278572,-0.036183923,0.0,0.7272525,-0.18623358,1.5485891,1.3258923,-0.4830357,0.24287955,-0.20720032,0.28401375,1.0039427
-0.108352356,-0.08053234,-0.54839617,0.7731002,0.0,0.12725699,0.062259026,0.48277456,-0.059824444,0.0,0.7530362,-0.16783533,1.5429298,1.4019558,-0.4911298,0.250145,-0.18891735,0.26105073,1.0026299
-0.1030662,-0.080370754,-0.5205996,0.6919258,0.0,0.13625124,0.052614905,0.48832095,-0.060157698,0.0,0.7288535,-0.12338348,1.503961,1.4608766,-0.49300247,0.25689757,-0.17271775,0.2357175,1.0079027
-0.09661853,-0.07173366,-0.50970936,0.6526751,0.0,0.1375686,0.035557587,0.47575134,-0.034123678,0.0,0.7199008,-0.07268665,1.4503347,1.5510901,-0.49522674,0.25010985,-0.1578811,0.20847356,1.0136685
-0.082251355,-0.055233136,-0.51589954,0.66292566,0.0,0.1287014,0.009598876,0.44077826,0.022115193,0.0,0.70479053,-0.005789211,1.370229,1.6528826,-0.48941627,0.23278417,-0.144823,0.1803948,1.0204226
-0.047934495,-0.03906997,-0.5354015,0.71151495,0.0,0.10390277,-0.028346682,0.37195802,0.123598956,0.0,0.7054978,0.07724844,1.258329,1.768715,-0.46814424,0.20113488,-0.13254267,0.15374042,1.0238845
0.00042293852,-0.027307315,-0.5579828,0.7611956,0.0,0.06688625,-0.07374936,0.25930038,0.28286496,0.0,0.6427493,0.15970543,1.1124345,1.8298715,-0.4245149,0.16518721,-0.12174298,0.12873879,1.02791
0.054812673,-0.024262076,-0.5857038,0.7872658,0.0,0.038671788,-0.1143328,0.10853502,0.4867702,0.0,0.60131586,0.18005468,0.96891236,1.8565352,-0.35393202,0.11847072,-0.10744866,0.10412552,1.0267677
0.112785056,-0.015539006,-0.6063884,0.8012652,0.0,0.041749515,-0.13966571,-0.042913407,0.6750483,0.0,0.59395456,0.12995933,0.83802736,1.8476212,-0.25903195,0.063007616,-0.08563768,0.08365023,1.0204749
0.16736318,0.00055503106,-0.62962794,0.8221525,0.0,0.060430877,-0.149461,-0.17967889,0.8327593,0.0,0.5492016,0.023142273,0.73511577,1.7915597,-0.14699474,0.005138718,-0.05727981,0.07846015,1.0157045
0.21311404,0.027112626,-0.64124864,0.8411146,0.0,0.048251335,-0.14632706,-0.3065668,0.9665208,0.0,0.46815503,-0.14062046,0.6522207,1.6687715,-0.002982145,-0.04628015,-0.022919592,0.08805962,1.0095525
0.2411691,0.061342046,-0.6407463,0.8623174,0.0,0.009198248,-0.14578258,-0.34369364,1.026754,0.0,0.48618928,-0.3315255,0.58398086,1.4554043,0.2456947,-0.075003035,0.016478937,0.09129553,0.9822489
0.25197688,0.11526031,-0.60692275,0.89629346,0.0,-0.019280706,-0.1011518,-0.4053855,1.0549517,0.0,0.4103085,-0.55748236,0.5972636,1.1077757,0.7905426,-0.07855758,0.038212854,0.10973686,0.94535697
0.22923107,0.16099781,-0.58588064,0.9088376,0.0,-0.07946321,-0.08469777,-0.39730135,1.1076914,0.0,0.13125582,-0.4082816,0.7196788,0.43511114,1.0173755,-0.19167376,0.08606213,0.35776025,0.99334365
0.1925972,0.20535211,-0.5620522,0.90806186,0.0,-0.15215221,-0.061403356,-0.3736439,1.1473119,0.0,-0.13399711,-0.44822624,0.7589615,-0.22555524,1.1585234,-0.2555027,0.10414383,0.5559954,1.0189513
0.16428241,0.2419394,-0.5338703,0.9084611,0.0,-0.19965535,-0.016808556,-0.41217467,1.1525996,0.0,-0.37943798,-0.49002558,0.74118286,-0.6585351,1.0644932,-0.30853367,0.11474025,0.71691835,1.039949
0.13758141,0.24850181,-0.5580858,0.8964711,0.0,-0.21610332,-0.032374326,-0.40596458,1.1847836,0.0,-0.5433726,-0.59035,0.67000735,-0.7876565,0.9693872,-0.3351565,0.10493265,0.7929205,1.0442466
0.16211383,0.25573194,-0.54481435,0.9127731,0.0,-0.18594983,-0.014876743,-0.45097592,1.1779974,0.0,-0.5631399,-0.6292917,0.61685216,-0.78959996,0.9248917,-0.3454832,0.09424624,0.8100783,1.0324771
0.21831106,0.25957838,-0.5054289,0.9360004,0.0,-0.13978125,-0.031474594,-0.45612705,1.1802521,0.0,-0.57581145,-0.6948348,0.53850585,-0.7616984,0.8485123,-0.3349525,0.06187375,0.78897536,1.0056076
0.2583159,0.23816912,-0.50660443,0.9171463,0.0,-0.10220044,-0.052758772,-0.4572298,1.1878493,0.0,-0.5296199,-0.7337737,0.50058764,-0.76166546,0.772386,-0.30933076,0.024275267,0.7530358,0.95155525
0.30425018,0.21991554,-0.48309362,0.90719813,0.0,-0.08714286,-0.060133066,-0.46017683,1.1756085,0.0,-0.4530723,-0.7284583,0.50852287,-0.79604745,0.69897604,-0.2855713,-0.0063460832,0.7327163,0.88119245
0.34129593,0.19741794,-0.46552172,0.89509845,0.0,-0.088549174,-0.071228765,-0.4644885,1.1633967,0.0,-0.44074705,-0.7468135,0.50869465,-0.8484993,0.6102342,-0.27464375,-0.04295932,0.73601145,0.839211
0.3708631,0.18533856,-0.43157172,0.8859101,0.0,-0.09435897,-0.06250013,-0.48635823,1.1252819,0.0,-0.44277486,-0.75762296,0.509169,-0.90876144,0.5486206,-0.26819578,-0.07389047,0.7396433,0.82107806
0.36915323,0.1679584,-0.42245877,0.8455719,0.0,-0.11058569,-0.0783325,-0.4551253,1.1129447,0.0,-0.48903403,-0.77903384,0.48131368,-0.9659252,0.50230134,-0.25079107,-0.117349155,0.7367007,0.8310414
0.34294355,0.16238064,-0.39198577,0.81869954,0.0,-0.10558068,-0.075473346,-0.45943472,1.0777622,0.0,-0.4600321,-0.7549336,0.49855778,-1.014744,0.49629602,-0.24638936,-0.1184618,0.728623,0.8275521
0.3041715,0.15894224,-0.31370643,0.71683526,0.0,-0.08228959,-0.07751907,-0.45578018,1.0524877,0.0,-0.5007169,-0.7529428,0.45907933,-1.0478841,0.4794983,-0.21565695,-0.15013711,0.70599365,0.8437783
0.2555178,0.1534978,-0.2524672,0.6233239,0.0,-0.0455121,-0.081813835,-0.45030853,1.0325485,0.0,-0.4759891,-0.7183453,0.46291918,-1.058308,0.49762267,-0.20402353,-0.14182773,0.6837414,0.8431994
0.20218024,0.14946188,-0.1966565,0.5391263,0.0,-0.003898795,-0.08807498,-0.4542811,1.0125555,0.0,-0.5166035,-0.6931725,0.4064908,-1.0552365,0.5069925,-0.16715033,-0.16302368,0.65563023,0.86295956
0.1449725,0.14593372,-0.14274143,0.46063662,0.0,0.02130332,-0.08546302,-0.43075296,0.9999671,0.0,-0.5245549,-0.64893836,0.36969578,-1.0359856,0.5361116,-0.13975435,-0.16503099,0.62796736,0.8728125
0.089514494,0.140849,-0.09557305,0.3945001,0.0,0.03232655,-0.08717435,-0.42933786,0.9983964,0.0,-0.49547195,-0.5928641,0.35945058,-1.0011975,0.58077693,-0.12410112,-0.15066051,0.60091746,0.8697784
0.04483275,0.13479735,-0.05985206,0.34825793,0.0,0.027114123,-0.10300933,-0.4236455,1.004033,0.0,-0.4924715,-0.5346708,0.3170952,-0.9721385,0.6182236,-0.0937433,-0.1522202,0.5694809,0.8734325
0.015877567,0.12986535,-0.037321188,0.3236537,0.0,0.024081506,-0.111492276,-0.41399997,1.0115551,0.0,-0.47696465,-0.4799524,0.28236312,-0.9423004,0.662644,-0.06053306,-0.15182838,0.5292479,0.8734529
0.00029887052,0.12732787,-0.025245117,0.31492037,0.0,0.033666782,-0.11142271,-0.4148373,1.0209637,0.0,-0.4537571,-0.4217986,0.25201225,-0.91383964,0.7127879,-0.026446423,-0.14903758,0.48191082,0.8709915
-0.008536404,0.12721902,-0.017882517,0.31263784,0.0,0.063581325,-0.11431876,-0.40956333,1.0244884,0.0,-0.4256026,-0.36189875,0.22643395,-0.88490903,0.76630497,0.0069227163,-0.14366332,0.43028075,0.8659841
-0.019522123,0.12913555,-0.0071199727,0.3055041,0.0,0.09718354,-0.12091345,-0.39190102,1.0256555,0.0,-0.39533457,-0.3007787,0.2061789,-0.8563902,0.82080126,0.038866166,-0.1366158,0.37837508,0.859321
